 109P/1737 N1       1737 June 15.823   0.97998   0.96136   128   152.693   139.462   113.680   37 June  4   446      -68       1992      8                                @MarWilKrWa 1993
 109P/1862 O1       1862 Aug. 23.4229  0.962658  0.962798  132   152.7737  139.3714  113.5664  62 Aug.  8   446     1862       1992      8                                @MarWilKrWa 1993
 109P/1992 S2       1992 Dec. 12.3241  0.958220  0.963589  135   153.0014  139.4444  113.4265  92 Dec.  4   446     1862       1992      8                                @MarWilKrWa 1993
 110P/1988 D1       1987 July 15.7855  2.453589  0.318133  6.83  168.0937  287.9414   11.7039  87 July 24   146     1988       1995      9    Hartley 3                   Nakano      1998
 110P/1993 M1       1994 May  20.6328  2.461205  0.317013  6.84  168.4253  287.8816   11.6957  94 May   8   146     1988       1995      9                                Nakano      1998
 110P               2001 Mar. 21.4039  2.478306  0.314652  6.88  167.9365  287.7527   11.6888  01 Apr.  1   146     1988       1995      9                                Nakano      1998
 111P/1989 A2       1988 Sept.13.3026  3.470505  0.141411  8.13   10.2158   92.0066    4.2338  88 Aug. 27    65     1989       1995      9    Helin-Roman-Crockett        Marsden     1996
 111P               1996 Oct. 31.7798  3.489588  0.138715  8.16   10.1335   91.9881    4.2309  96 Nov. 13    65     1989       1995      9                                Marsden     1995
 112P/1986 UD       1986 Nov. 22.9399  1.449207  0.589125  6.62   21.3942   31.9733   24.2563  86 Nov. 26    79     1986       1994      9    Urata-Niijima               Nakano      1996
 112P/1993 U1       1993 July 13.5758  1.456642  0.587866  6.64   21.4812   31.9126   24.2140  93 Aug.  1    79     1986       1994      9                                Nakano      1996
 113P/1890 W1       1890 Oct. 27.4784  1.816090  0.469558  6.34   13.6174   46.5220   12.8138  90 Nov.  9   105     1890       1994      9    Spitaler                    Nakano      1998
 113P/1993 U2       1994 Jan. 28.2535  2.133351  0.422254  7.10   50.1938   14.5266    5.7769  94 Feb. 17   105     1890       1994      9                                Nakano      1998
 114P/1986 Y1       1986 Nov. 22.7643  1.505108  0.568627  6.52  171.7518  271.7215   18.1975  86 Nov. 26    48     1986       1993      9    Wiseman-Skiff               Marsden     1994
 114P/1993 X2       1993 June  4.3173  1.509225  0.567806  6.53  171.9101  271.6565   18.1856  93 June 22    48     1986       1993      9                                Marsden     1994
 115P/1985 Q1       1985 June  8.1598  2.010925  0.529509  8.84  113.9517  183.8101    9.4051  85 June 24    71     1985       1994      9    Maury                       Nakano      1996
 115P/1994 J1       1994 Mar. 18.7215  2.026293  0.522364  8.74  119.8279  176.8312   11.6944  94 Mar. 29    71     1985       1994      9                                Nakano      1995
 116P/1990 B1       1990 July  2.5230  1.988619  0.407795  6.15  170.5379   22.1102    3.7209  90 July  8   456*    1990       1997      9    Wild 4                      Nakano      1997
 116P/1994 V1       1996 Aug. 31.2363  1.989067  0.407806  6.16  170.7497   22.0652    3.7196  96 Aug. 25   456*    1990       1997      9                                Nakano      1997
 117P/1989 T2       1987 Oct. 12.3996  3.707250  0.173610  9.50  216.3316   73.5033    9.7612  87 Oct. 12    57     1988       1996      9    Helin-Roman-Alu 1           Nakano      1997
 117P               1997 Mar. 26.8824  3.714832  0.175700  9.57  215.0775   73.4730    9.7423  97 Mar. 13    57     1988       1996      9                                Nakano      1996
 118P/1991 C2       1990 July 14.2768  2.019484  0.420914  6.51  302.2639  152.0973    8.4721  90 July  8   221     1991       1998      9    Shoemaker-Levy 4            Marsden     1998
 118P/1995 M1       1997 Jan. 12.1126  2.021132  0.420512  6.51  301.9799  152.0963    8.4734  97 Feb.  1   221     1991       1998      9                                Marsden     1998
 119P/1989 E1       1987 Aug. 16.2100  3.026279  0.292689  8.85  181.2161  244.2465    5.1934  87 Sept. 2    28     1986       1995      9    Parker-Hartley              Marsden     1996
 119P/1995 M2       1996 June 24.8074  3.045220  0.290596  8.89  181.1016  244.2235    5.1858  96 June  6    28     1986       1995      9                                Marsden     1995
 120P/1987 U2       1987 Dec.  4.1105  2.746591  0.337648  8.44   30.2894    4.6437    8.8000  87 Nov. 21    34     1987       1995      9    Mueller 1                   Marsden     1996
 120P/1995 O2       1996 Apr. 24.6661  2.739482  0.337378  8.41   29.9207    4.5613    8.7956  96 Apr. 27    34     1987       1995      9                                Marsden     1995
 121P/1989 E2       1988 Aug.  7.7909  2.646937  0.338953  8.01    6.0313   99.7595   17.7234  88 Aug. 27    68     1989       1996      9    Shoemaker-Holt 2            Marsden     1997
 121P/1995 Q3       1996 Aug. 20.0450  2.664304  0.336728  8.05    6.1268   99.7199   17.6967  96 Aug. 25    68     1989       1996      9                                Marsden     1996
 122P/1846 D1       1846 Mar.  6.0467  0.663776  0.963023 76.1    12.9118   79.6995   85.1093  46 Mar.  5   199     1846       1995      9    de Vico                     Nakano      1996
 122P/1995 S1       1995 Oct.  6.0232  0.658889  0.962738 74.4    12.9755   79.6173   85.3898  95 Oct. 10   199     1846       1995      9                                Nakano      1995
 123P/1989 E3       1988 Oct.  6.4074  2.128964  0.448115  7.58  102.6660   46.8125   15.3511  88 Oct.  6    34     1989       1995      9    West-Hartley                Nakano      1996
 123P/1995 S2       1996 May  12.8961  2.132957  0.447784  7.59  102.9725   46.6660   15.3463  96 Apr. 27    34     1989       1995      9                                Nakano      1995
 124P/1991 F1       1991 Mar. 18.9699  1.410458  0.554767  5.64  180.4102    1.6876   31.4873  91 Mar.  5    58     1991       1995      9    Mrkos                       Marsden     1996
 124P/1995 S3       1996 Nov.  9.0781  1.412898  0.554249  5.64  180.5222    1.6528   31.4708  96 Nov. 13    58     1991       1995      9                                Marsden     1995
 125P/1991 R2       1990 Dec. 21.8626  1.544133  0.508084  5.56   87.1552  153.4217    9.9657  90 Dec. 15   135     1991       1996      9    Spacewatch                  Marsden     1997
 125P/1996 F1       1996 July 14.5883  1.539914  0.509088  5.56   87.2704  153.3689    9.9690  96 July 16   135     1991       1996      9                                Marsden     1996
 126P/1983 M1       1983 Aug. 23.7994  1.696805  0.695510 13.2   356.8905  357.8582   46.1854  83 Aug. 14    92     1983       1996      9    IRAS                        Marsden     1997
 126P/1996 P1       1996 Oct. 29.9953  1.702688  0.696590 13.3   356.8871  357.7007   45.9616  96 Nov. 13    92     1983       1996      9                                Marsden     1996
 127P/1990 R2       1990 Oct.  4.4987  2.043337  0.392236  6.16    2.5876   15.3223   14.8919  90 Sept.26    44     1990       1996      9    Holt-Olmstead               Marsden     1997
 127P/1996 S1       1997 Feb.  6.6606  2.153499  0.370472  6.33    6.2569   14.0611   14.4068  97 Feb.  1    44     1990       1996      9                                Marsden     1996
 128P/1987 U1       1988 May  21.3675  3.052971  0.321850  9.55  210.3615  214.5782    4.3625  88 June  8    94     1987       1997      9    Shoemaker-Holt 1            Nakano      1997
 128P/1996 S2-A     1997 Nov. 20.2731  3.047028  0.321274  9.51  210.2139  214.5274    4.3615  97 Nov.  8    61     1987       1996      9                                Williams    1996
 128P/1996 S2-B     1997 Nov. 20.2943  3.047038  0.321272  9.51  210.2187  214.5270    4.3617  97 Nov.  8    94     1987       1997      9                                Nakano      1997
 129P/1991 C1       1990 Dec. 13.7365  2.810974  0.249685  7.25  182.0116  303.7586    5.0155  90 Dec. 15    52     1991       1997      9    Shoemaker-Levy 3            Nakano      1997
 129P/1996 U1       1998 Mar.  4.8901  2.817340  0.247908  7.25  181.3813  303.7112    5.0084  98 Mar.  8    52     1991       1997      9                                Nakano      1997
 130P/1991 S1       1991 June 16.1225  2.125408  0.402338  6.71  224.4308   89.9806    7.3003  91 July  3    63     1991       1998      9    McNaught-Hughes             Nakano      1998
 130P/1997 H1       1998 Feb. 23.7839  2.116292  0.404113  6.69  224.3683   89.9724    7.3033  98 Mar.  8    63     1991       1998      9                                Nakano      1998
 131P/1990 R1       1990 Nov. 19.8641  2.082983  0.405682  6.56  171.0145  218.8548    7.0701  90 Nov.  5    65     1990       1997      9    Mueller 2                   Nakano      1997
 131P/1997 M2       1997 Nov. 22.2015  2.412129  0.343904  7.05  179.6390  214.2849    7.3554  97 Nov.  8    65     1990       1997      9                                Nakano      1997
 132P/1989 U1       1989 Oct. 31.2948  1.929661  0.525390  8.20  200.3335  203.0773    7.4270  89 Nov. 10   111     1989       1998      9    Helin-Roman-Alu 2           Nakano      1998
 132P/1997 N2       1997 Nov. 10.0920  1.910020  0.531652  8.24  220.9584  178.4797    5.7756  97 Nov.  8   111     1989       1998      9                                Nakano      1998
 133P/1979 OW7      1979 July 13.7956  2.628726  0.166860  5.60  135.6766  160.4050    1.3813  79 July 26   164     1979       1997      9    Elst-Pizarro                Marsden     1997
 133P               1985 Feb. 14.2356  2.624306  0.168590  5.61  135.0862  160.3544    1.3822  85 Feb. 24   164     1979       1997      9                                Marsden     1997
 133P/1996 N2       1996 Apr. 18.4794  2.627698  0.167447  5.61  133.3321  160.2629    1.3846  96 Apr. 27   164     1979       1997      9                                Marsden     1997
 134P/1983 J3       1983 Apr.  1.7774  2.606922  0.588691 16.0    19.2428  202.5967    4.3122  83 Apr. 16    33     1983       1998      9    Kowal-Vavrova               Nakano      1998
 134P/1997 X2       1998 Nov. 18.8550  2.575322  0.587192 15.6    18.7125  202.2856    4.3453  98 Nov.  3    33     1983       1998      9                                Nakano      1998
 135P/1992 G2       1992 June 13.5158  2.710616  0.290714  7.47   22.4062  213.3961    6.0534  92 June 27    80     1992       1999      9    Shoemaker-Levy 8            Marsden     1999
 135P/1998 B1       1999 Dec. 10.5169  2.721187  0.289459  7.49   22.5876  213.3175    6.0504  99 Dec.  8    80     1992       1999      9                                Marsden     1999
 136P/1990 S1       1990 Aug.  1.9163  2.997727  0.288311  8.64  226.0252  138.0107    9.4308  90 Aug. 17    24     1990       1998      9    Mueller 3                   Marsden     1998
 136P/1998 K4       1999 Mar. 20.5047  3.010484  0.288718  8.71  225.4492  137.9665    9.4137  99 Mar.  3    24     1990       1998      9                                Marsden     1998
 137P/1990 UL3      1990 Sept.25.3746  1.843952  0.582272  9.27  140.0702  235.9941    4.6374  90 Sept.26    66     1990       1999      9    Shoemaker-Levy 2            Williams    1999
 137P/1998 K6       2000 Feb.  5.8232  1.868570  0.579705  9.37  142.0206  234.7534    4.6570  00 Jan. 17    66     1990       1999      9                                Williams    1999
 138P/1991 V2       1991 Oct. 27.4842  1.629911  0.542726  6.73   91.9154  312.9678   10.2783  91 Oct. 31    32     1991       1998      9    Shoemaker-Levy 7            Marsden     1998
 138P/1998 O1       1998 Aug. 24.5726  1.697219  0.531116  6.89   95.5287  309.5159   10.0889  98 Aug. 15    32     1991       1998      9                                Marsden     1998
 139P/1939 TN       1939 Dec. 31.0147  3.390248  0.248947  9.59  147.2846  255.6759    2.1114  40 Jan. 12    16     1939       1998      9    Vaisala-Oterma              Marsden     1998
 139P/1998 WG22     1998 Sept.28.7751  3.382168  0.248239  9.54  165.5472  242.4657    2.3335  98 Sept.24    16     1939       1998      9                                Marsden     1998
 140P/1983 C1       1983 Mar. 15.1936  1.945111  0.689961 15.7   168.9921  346.3166    3.7984  83 Mar.  7    85     1983       1999      9    Bowell-Skiff                Nakano      1999
 140P/1998 X2       1999 May  14.8099  1.971887  0.691760 16.2   173.0828  343.4595    3.8357  99 May  22    85     1983       1999      9                                Nakano      1999
